fac_name,site_name,fac_street,fac_city,fac_state,fac_zip,naics_code,latitude,longitude,pollutant_code,pollutant_desc,pollutant_type,emissions_uom,emissions
DEL REY CSD,DEL REY CSD,AVILA AND CARMEL AVENUES,DEL REY,CA,93616,921190,36.654449,-119.600573,SO2,Sulfur Dioxide,CAP,TON,4.98e-7
CRESTWOOD KINGSBURG HEALING CENTER,CRESTWOOD KINGSBURG HEALING CENTER,1200 SMITH ST,KINGSBURG,CA,93631,623110,36.513372,-119.548382,SO2,Sulfur Dioxide,CAP,TON,0.001398
SLO CULTIVATION INC. DBA CRESCO CA,SLO CULTIVATION INC. DBA CRESCO CA,"1269 MARIE ST, STE 2",MENDOTA,CA,93640,325411,36.75158,-120.36986,SO2,Sulfur Dioxide,CAP,TON,0.00292617
VALLEY PUBLIC RADIO,VALLEY PUBLIC RADIO,2589 ALLUVIAL AVE,CLOVIS,CA,93611,516210,36.84504,-119.66703,SO2,Sulfur Dioxide,CAP,TON,5.52e-6
QSR WEST,BURGER KING,2755 N BLACKSTONE AVE,FRESNO,CA,93703,722513,36.77571,-119.79087,SO2,Sulfur Dioxide,CAP,TON,6.63e-7
BURGER KING,BURGER KING,1310 PARK BLVD,ORANGE COVE,CA,93646,722513,36.62519,-119.32302,SO2,Sulfur Dioxide,CAP,TON,6.63e-7
CHEVRON USA INC,CHEVRON USA INC,HEAVY OIL PRODUCTION,FRESNO COUNTY,CA,93210,211120,36.26157,-120.43576,SO2,Sulfur Dioxide,CAP,TON,0.0855237
HURRICANE ELECTRIC INTERNET SERVICES,HURRICANE ELECTRIC INTERNET SERVICES,48233 WARM SPRINGS BLVD,FREMONT,CA,94539,517111,37.471581,-121.920734,SO2,Sulfur Dioxide,CAP,TON,8.0592e-5
CITY OF HAYWARD,CITY OF HAYWARD,"14 NAVAN LN, WALPERT RIDGE RADIO",HAYWARD,CA,94542,221320,37.653498,-122.001451,SO2,Sulfur Dioxide,CAP,TON,3.646e-6
KRE 1221 BROADWAY OWNERS LLC,KRE 1221 BROADWAY OWNERS LLC,1221 BROADWAY,OAKLAND,CA,94612,532490,37.803493,-122.272396,SO2,Sulfur Dioxide,CAP,TON,4.6168e-5
S F BAY AREA RAPID TRANSIT DISTRICT,S F BAY AREA RAPID TRANSIT DISTRICT,70 HEGENBERGER ROAD,OAKLAND,CA,94621,485119,37.728042,-122.199696,SO2,Sulfur Dioxide,CAP,TON,3.58268e-4
HARBOR BAY NLA LLC,HARBOR BAY NLA LLC,1431 HARBOR BAY PKWY,ALAMEDA,CA,94502,531312,37.726942,-122.237359,SO2,Sulfur Dioxide,CAP,TON,3.9186e-5
ALAMEDA COUNTY GSA,ALAMEDA COUNTY GSA,2901 PERALTA OAKS CT,OAKLAND,CA,94605,922120,37.744048,-122.145536,SO2,Sulfur Dioxide,CAP,TON,3.9283e-5
"SOLNUS 8, DBA THE REHABILITATION CENTER OF OAKLAND","SOLNUS 8, DBA THE REHABILITATION CENTER OF OAKLAND",200 40TH STREET,OAKLAND,CA,94611,623220,37.827158,-122.25436,SO2,Sulfur Dioxide,CAP,TON,1.1245e-5
NORTHLAND CONTROL SYSTEM,NORTHLAND CONTROL SYSTEM,44150 SO GRIMMER BLVD,FREMONT,CA,94538,531120,37.504654,-121.957143,SO2,Sulfur Dioxide,CAP,TON,1.898e-6
"GOLDEN HILLS, LLC WIND ENERGY CENTRAL","GOLDEN HILLS, LLC WIND ENERGY CENTRAL",17350 PATTERSON PASS RD,LIVERMORE,CA,94551,541620,37.701134,-121.583559,SO2,Sulfur Dioxide,CAP,TON,8.706e-6
VERIZON WIRELESS (ASHLAND LEWELLING),VERIZON WIRELESS (ASHLAND LEWELLING),50 E LEWELLING BOULEVARD,SAN LORENZO,CA,94580,517121,37.68761,-122.119898,SO2,Sulfur Dioxide,CAP,TON,3.591e-6
LIVING SPACES FURNITURE,LIVING SPACES FURNITURE,250 FLORESTA BOULEVARD,SAN LEANDRO,CA,94578,449110,37.699839,-122.141646,SO2,Sulfur Dioxide,CAP,TON,5.387e-6
ALAMEDA COUNTY FIRE,ALAMEDA COUNTY FIRE,421 PASEO GRANDE,SAN LORENZO,CA,94580,922160,37.679987,-122.126191,SO2,Sulfur Dioxide,CAP,TON,3.2755e-5
SAN LEANDRO TECH CAMPUS,SAN LEANDRO TECH CAMPUS,1333 MARTINEZ STREET,SAN LEANDRO,CA,94577,221122,37.72194,-122.161782,SO2,Sulfur Dioxide,CAP,TON,1.6323e-5
UL LLC,UL LLC,843 AUBURN COURT,FREMONT,CA,94538,524298,37.481975,-121.930176,SO2,Sulfur Dioxide,CAP,TON,3.905e-6
CITY OF LIVERMORE,CITY OF LIVERMORE,1919 CORDOBA STREET,LIVERMORE,CA,94550,922190,37.661088,-121.784534,SO2,Sulfur Dioxide,CAP,TON,6.09e-7
KAISER PERMANENTE,KAISER PERMANENTE,1950 FRANKLIN STREET,OAKLAND,CA,94612,622210,37.807932,-122.267081,SO2,Sulfur Dioxide,CAP,TON,4.4879e-5
KAISER PERMANENTE,KAISER PERMANENTE,300 PULLMAN STREET,LIVERMORE,CA,94551,622210,37.707045,-121.716194,SO2,Sulfur Dioxide,CAP,TON,3.707e-5
VERIZON WIRELESS UNION CITY & DYER,VERIZON WIRELESS UNION CITY & DYER,32600 CARMEL WAY,UNION CITY,CA,94587,517111,37.577497,-122.084447,SO2,Sulfur Dioxide,CAP,TON,5.115e-6
DONICA LAKHANI-HOME2 SUITES,DONICA LAKHANI-HOME2 SUITES,2625 CONSTITUTION DR,LIVERMORE,CA,94551,721110,37.70202,-121.81329,SO2,Sulfur Dioxide,CAP,TON,2.262e-6
LIVING SPACES,LIVING SPACES,41088 BOYCE ROAD,FREMONT,CA,94538,493110,37.512151,-121.990483,SO2,Sulfur Dioxide,CAP,TON,1.79557e-4
PACIFIC PARK PLAZA HOMEOWNER ASSOC,PACIFIC PARK PLAZA HOMEOWNER ASSOC,6363 CHRISTIE AVENUE,EMERYVILLE,CA,94608,813990,37.842009,-122.296467,SO2,Sulfur Dioxide,CAP,TON,0.003215621
TRIPLE A ROASTERS,TRIPLE A ROASTERS,1024 9TH AVENUE,OAKLAND,CA,94606,311920,37.790654,-122.25266,SO2,Sulfur Dioxide,CAP,TON,4.50784e-4
CHEMICAL STRATEGIES INC,CHEMICAL STRATEGIES INC,1251 DOOLITTLE DRIVE,SAN LEANDRO,CA,94577,424690,37.715852,-122.188218,SO2,Sulfur Dioxide,CAP,TON,3.006e-6
SILA NANOTECHNOLOGIES INC,SILA NANOTECHNOLOGIES INC,2450 MARINER SQ LOOP,ALAMEDA,CA,94501,325180,37.785284,-122.277608,SO2,Sulfur Dioxide,CAP,TON,7.335e-6
GEORGIAN MANOR MOBILE HOME PARK,GEORGIAN MANOR MOBILE HOME PARK,1419 BUCKINGHAM WAY,HAYWARD,CA,94544,721211,37.620705,-122.070523,SO2,Sulfur Dioxide,CAP,TON,2.691e-6
FACEBOOK,FACEBOOK,6422 COMMERCE DRIVE,FREMONT,CA,94555,518210,37.554417,-122.066411,SO2,Sulfur Dioxide,CAP,TON,1.0882e-5
BOSTON PROPERTIES,BOSTON PROPERTIES,3883 TURQUOISE WAY,OAKLAND,CA,94609,531120,37.827465,-122.265959,SO2,Sulfur Dioxide,CAP,TON,7.0496e-4
RED BAY COFFEE COMPANY,RED BAY COFFEE COMPANY,3098 E 10TH STREET,OAKLAND,CA,94601,311920,37.77612,-122.2282,SO2,Sulfur Dioxide,CAP,TON,4.10493e-4
HAYWARD PORTFOLIO LLC,HAYWARD PORTFOLIO LLC,1490 CROCKER AVENUE,HAYWARD,CA,94544,531311,37.6166,-122.060133,SO2,Sulfur Dioxide,CAP,TON,1.922e-6
B & B SURPLUS INC,B & B SURPLUS INC,7020 ROSEDALE HIGHWAY,BAKERSFIELD,CA,93308,423510,35.38365,-119.08081,SO2,Sulfur Dioxide,CAP,TON,4.05e-6
FRANKLIN NEAL RD ASPHALT PLANT,FRANKLIN NEAL RD ASPHALT PLANT,999 NEAL ROAD,PARADISE,CA,95969,324121,39.67064,-121.72929,SO2,Sulfur Dioxide,CAP,TON,1.39
CITY OF REDDING - CLEAR CREEK WWTP,CLEAR CREEK WASTEWATER PLANT,2220 METZ ROAD,ANDERSON,CA,96007,221320,40.502922,-122.369551,SO2,Sulfur Dioxide,CAP,TON,0.007
"JUDICIAL COUNCIL OF CALIFORNIA, JCC 45-A1","JUDICIAL COUNCIL OF CALIFORNIA, JCC 45-A1",1500 COURT STREET,REDDING,CA,96001,922110,40.582417,-122.396525,SO2,Sulfur Dioxide,CAP,TON,0.005
SHASTA COMMUNITY COLLEGE,SHASTA COMMUNITY COLLEGE,11555 OLD OREGON TRAIL,REDDING,CA,96003,611210,40.627541,-122.315681,SO2,Sulfur Dioxide,CAP,TON,0.006
"SECO MANUFACTURING CO., INC.",SECO MANUFACTURING,4155 OASIS ROAD,REDDING,CA,96003,334519,40.632542,-122.391534,SO2,Sulfur Dioxide,CAP,TON,5e-4
AIG CONSULTANTS ENVIRONMENTAL MANAGEMENT DIVISION,AIG CONSULTANTS ENVIRONMENTAL MANAGEMENT DIVISION,18000 IRON MOUNTAIN ROAD,REDDING,CA,96001,541620,40.66,-122.489,SO2,Sulfur Dioxide,CAP,TON,0.345
BLACK BUTTE CINDERS,BLACK BUTTE CINDERS,6223 BLACK BUTTE ROAD,SHINGLETOWN,CA,96088,212319,40.461389,-122.002169,SO2,Sulfur Dioxide,CAP,TON,0.1
"MUSE TRUCKING, INC.","MUSE TRUCKING, INC.",2300 MOORE ROAD,REDDING,CA,96001,484121,40.538,-122.378999,SO2,Sulfur Dioxide,CAP,TON,0.094
HALEAKALA RANCH,HALEAKALA RANCH,9979 TYLER ROAD,GERBER,CA,96035,112990,40.081506,-122.153451,SO2,Sulfur Dioxide,CAP,TON,0.01014
ANDERSEN AND SONS,ANDERSEN AND SONS,4530 ROWLES STREET,VINA,CA,96092,111339,39.93002,-122.0451,SO2,Sulfur Dioxide,CAP,TON,0.035295
TEHAMA COUNTY SHERIFFS DPT.,TEHAMA COUNTY SHERIFFS DPT.,502 OAK STREET,RED BLUFF,CA,96080,922140,40.175579,-122.236761,SO2,Sulfur Dioxide,CAP,TON,0.0012
SUPERIOR COURT OF CA - COT,SUPERIOR COURT OF CA COT,1740 WALNUT ST,RED BLUFF,CA,96080,922110,40.170505,-122.252223,SO2,Sulfur Dioxide,CAP,TON,0.0018
ESPINOSA ROCK,ESPINOSA ROCK,23555 EAST CHARD AVE.,GERBER,CA,96035,212311,40.066945,-122.158801,SO2,Sulfur Dioxide,CAP,TON,3e-5
SIERRA SPORTING GOODS,SIERRA SPORTING GOODS,21695 AVENUE 296,EXETER,CA,93221,457110,36.325246,-119.088067,SO2,Sulfur Dioxide,CAP,TON,0.00936444
TEICHERT AGGREGATES,BEAR CREEK QUARRY,4060 BEAR CREEK RD,GEORGETOWN,CA,95634,212312,38.874895,-120.823647,SO2,Sulfur Dioxide,CAP,TON,0.0016
1100 BROADWAY OWNER LLC,1100 BROADWAY OWNER LLC,1100 BROADWAY,OAKLAND,CA,94607,531120,37.802572,-122.271817,SO2,Sulfur Dioxide,CAP,TON,0.002136543
"1700 WEBSTER, LLC (GERDING EDLEN)","1700 WEBSTER, LLC (GERDING EDLEN)",330 17TH STREET,OAKLAND,CA,94607,531120,37.805552,-122.266937,SO2,Sulfur Dioxide,CAP,TON,7.073e-6
7TH STREET PROPERTIES,7TH STREET PROPERTIES,2910 7TH STREET,BERKELEY,CA,94710,325412,37.852502,-122.29223,SO2,Sulfur Dioxide,CAP,TON,1.6759e-5
7TH STREET PROPERTIES II,7TH STREET PROPERTIES II,804 HEINZ STREET,BERKELEY,CA,94710,325412,37.852384,-122.293652,SO2,Sulfur Dioxide,CAP,TON,1.8478e-5
ALAMEDA COUNTY FIRE DEPARTMENT,ALAMEDA COUNTY FIRE DEPARTMENT,1430 164H AVENUE,SAN LEANDRO,CA,94578,922160,37.695297,-122.11248,SO2,Sulfur Dioxide,CAP,TON,1.9588e-5
AMAZON.COM SERVICES INC -FAT1,AMAZON.COM SERVICES INC -FAT1,3575 S ORANGE AVE,FRESNO,CA,93725,493110,36.685519,-119.766704,SO2,Sulfur Dioxide,CAP,TON,6.99e-5
AMERICAS BEST BEVERAGE,AMERICAS BEST BEVERAGE,600 50TH AVENUE,OAKLAND,CA,94601,311920,37.762387,-122.214946,SO2,Sulfur Dioxide,CAP,TON,0.004708825
ANDRONICOS #2453,ANDRONICOS #2453,1550 SHATTUCK AVENUE,BERKELEY,CA,94709,445110,37.878512,-122.269944,SO2,Sulfur Dioxide,CAP,TON,7.3e-8
ATUM,ATUM,37950 CENTRAL CT,NEWARK,CA,94560,541714,37.520655,-122.038542,SO2,Sulfur Dioxide,CAP,TON,9.141e-6
BAY AREA COROASTERS,BAY AREA COROASTERS,2322 5TH STREET,BERKELEY,CA,94710,311920,37.862502,-122.297489,SO2,Sulfur Dioxide,CAP,TON,1.81392e-4
ATIEVA USA INC,BMR - PACIFIC RESEARCH CENTER LP,7333 GATEWAY BLVD BLDG 1,NEWARK,CA,94560,334111,37.542866,-122.059856,SO2,Sulfur Dioxide,CAP,TON,3.72741e-4
BMR-BRIDGEVIEW LP,BMR-BRIDGEVIEW LP,24500 CLAWITER ROAD,HAYWARD,CA,94545,325412,37.640251,-122.119426,SO2,Sulfur Dioxide,CAP,TON,5.441e-6
CA DEPT OF FISH AND WILDLIFE,CA DEPT OF FISH AND WILDLIFE,18015 FRIANT RD,FRIANT,CA,93626,924120,36.98901,-119.712015,SO2,Sulfur Dioxide,CAP,TON,8.4e-7
CALIFORNIA DEPT OF WATER RESOURCES,CALIFORNIA DEPT OF WATER RESOURCES,5280 BRUNS ROAD,BYRON,CA,94514,924110,37.79602,-121.604873,SO2,Sulfur Dioxide,CAP,TON,4.0047e-5
CALIFORNIA RESOURCES PRODUCTION CORP,CALIFORNIA RESOURCES PRODUCTION CORP,RIVERDALE GAS PROCESSING FACILITY,RIVERDALE,CA,93656,211130,36.450534,-119.895155,SO2,Sulfur Dioxide,CAP,TON,0.0296
CALIFORNIA ROCK CRUSHER,CALIFORNIA ROCK CRUSHER,VARIOUS SPECIFIED LOCATIONS,FRESNO COUNTY,CA,93722,324121,36.795296,-119.856714,SO2,Sulfur Dioxide,CAP,TON,0.00168
CALIFORNIA WATER SERVICE CO,CALIFORNIA WATER SERVICE CO,2236 GOLDRIDGE ST,SELMA,CA,93662,221310,36.587525,-119.61516,SO2,Sulfur Dioxide,CAP,TON,1.5981e-5
CALIFORNIA WATER SERVICE COMPANY,CALIFORNIA WATER SERVICE COMPANY,"2042 2ND ST, SEC 5 TOWNSHIP 16S RNGE 22E",SELMA,CA,93662,221310,36.567401,-119.610587,SO2,Sulfur Dioxide,CAP,TON,1.89e-5
CALIFORNIA WATER SERVICE CO-STATION,CALIFORNIA WATER SERVICE COMPANY-STATION,3825 ORANGE AVE,SELMA,CA,93662,221310,36.590379,-119.595888,SO2,Sulfur Dioxide,CAP,TON,2.266e-5
CARLS JR. # 8446,CARLS JR. # 8446,2610 JENSEN AVE,SANGER,CA,93657,722513,36.7072,-119.575075,SO2,Sulfur Dioxide,CAP,TON,5.58e-4
CENTRAL ADMIX PHARMACY SERVICE,CENTRAL ADMIX PHARMACY SERVICE,48006 FREMONT BLVD,FREMONT,CA,94538,334413,37.470502,-121.937117,SO2,Sulfur Dioxide,CAP,TON,9.435e-6
CHEVRON,CHEVRON,6379 CLRK AVNU ST 100,DUBLIN,CA,94568,457110,37.702803,-121.921043,SO2,Sulfur Dioxide,CAP,TON,2.8076e-5
CITY OF ALAMEDA,CITY OF ALAMEDA,2695 SEAVIEW PKWY,ALAMEDA,CA,94502,924110,37.745907,-122.255794,SO2,Sulfur Dioxide,CAP,TON,1.462e-6
CITY OF ALAMEDA-EMERGENCY OPERATION&FIRE STATION#3,CITY OF ALAMEDA-EMERGENCY OPERATION&FIRE STATION#3,1809 GRAND STREET,ALAMEDA,CA,94501,924110,37.775036,-122.254328,SO2,Sulfur Dioxide,CAP,TON,2.7206e-5
CITY OF CLOVIS,CITY OF CLOVIS,3291 FOWLER AVE,CLOVIS,CA,93611,921190,36.834811,-119.68233,SO2,Sulfur Dioxide,CAP,TON,2.5e-5
CITY OF FRESNO,CITY OF FRESNO,4262 N HAYES AVE PUMP STATION 358,FRESNO,CA,93703,921190,36.797666,-119.897889,SO2,Sulfur Dioxide,CAP,TON,2.84e-5
CITY OF FRESNO,CITY OF FRESNO,1151 W CALIFORNIA AVE PUMP STATION 26B,FRESNO,CA,93703,921190,36.721095,-119.87247,SO2,Sulfur Dioxide,CAP,TON,2.45e-5
CITY OF FRESNO - WATER DIVISION,CITY OF FRESNO - WATER DIVISION,2061 S HAZELWOOD PUMP STATION 33A,FRESNO,CA,93702,921190,36.721682,-119.767761,SO2,Sulfur Dioxide,CAP,TON,3.26e-6
CITY OF FRESNO - WATER DIVISION,CITY OF FRESNO - WATER DIVISION,1745 E SERENA AVE,FRESNO,CA,93720,921190,36.865561,-119.752167,SO2,Sulfur Dioxide,CAP,TON,3.69e-6
CITY OF FRESNO - WATER DIVISION,CITY OF FRESNO - WATER DIVISION,9503 N FINE AVE,FRESNO,CA,93727,921190,36.880452,-119.73306,SO2,Sulfur Dioxide,CAP,TON,2.1e-5
CITY OF FRESNO WATER DIVISION,CITY OF FRESNO WATER DIVISION,1910 E UNIVERSITY,FRESNO,CA,90706,921190,36.766608,-119.787612,SO2,Sulfur Dioxide,CAP,TON,2.15e-5
CITY OF FRESNO WATER DIVISION,CITY OF FRESNO WATER DIVISION,7010 N WARREN ST,FRESNO,CA,93711,921190,36.837605,-119.829116,SO2,Sulfur Dioxide,CAP,TON,1.78e-5
CITY OF FRESNO WATER DIVISION,CITY OF FRESNO WATER DIVISION,3145 N FRESNO ST,FRESNO,CA,93703,921190,36.779217,-119.782306,SO2,Sulfur Dioxide,CAP,TON,2.46e-5
CITY OF FRESNO WATER DIVISION,CITY OF FRESNO WATER DIVISION,4510 N MARTY ST,FRESNO,CA,93722,921190,36.803646,-119.855788,SO2,Sulfur Dioxide,CAP,TON,1.75e-5
"CITY OF FRESNO, FACILITIES MANAGEMENT","CITY OF FRESNO, PARKING DIVISION",1077 VAN NESS BLVD,FRESNO,CA,93721,921190,36.734954,-119.789912,SO2,Sulfur Dioxide,CAP,TON,6.75e-6
CITY OF HURON,CITY OF HURON,16100 PALMER AVE,HURON,CA,93234,921190,36.210402,-120.095763,SO2,Sulfur Dioxide,CAP,TON,8.6700000000000007e-05
CITY OF REEDLEY,CITY OF REEDLEY,2453 E DINUBA AVE,REEDLEY,CA,93654,921190,36.589724,-119.443206,SO2,Sulfur Dioxide,CAP,TON,1.29e-5
CITY OF SANGER,CITY OF SANGER,2220 CHERRY AVE,SANGER,CA,93657,921190,36.694718,-119.572979,SO2,Sulfur Dioxide,CAP,TON,1.15e-5
CITY OF SANGER,CITY OF SANGER,1700 7TH STREET,SANGER,CA,93657,921120,36.706263,-119.561356,SO2,Sulfur Dioxide,CAP,TON,1.22e-6
CITY OF TRACY,CITY OF TRACY,3900 HOLLY DR,TRACY,CA,95304,921190,37.766441,-121.426024,SO2,Sulfur Dioxide,CAP,TON,6.06248273
3055 LIVERMORE OWNER LLC,COMCAST CABLE,3077 TRIAD DRIVE,LIVERMORE,CA,94551,517111,37.707726,-121.809841,SO2,Sulfur Dioxide,CAP,TON,2.7044e-5
COUNTY OF FRESNO/ATTN:  DIVISION MGR,COUNTY OF FRESNO,MEADOW LAKES,AUBERRY,CA,93602,921190,37.073583,-119.430546,SO2,Sulfur Dioxide,CAP,TON,2.384e-5
COURTYARDS AT 65TH,COURTYARDS AT 65TH,1465 65TH STREET,EMERYVILLE,CA,94608,531110,37.84648,-122.293446,SO2,Sulfur Dioxide,CAP,TON,2.39409e-4
"CP VI FRANKLIN, LLC","CP VI FRANKLIN, LLC",1314 FRANKLIN AVE,OAKLAND,CA,94612,531110,37.803225,-122.269595,SO2,Sulfur Dioxide,CAP,TON,3.6347e-5
"DEERFIELD 2018, LLC","DEERFIELD 2018, LLC",4698 WILLOW ROAD,PLEASANTON,CA,94588,531120,37.693813,-121.898171,SO2,Sulfur Dioxide,CAP,TON,2.3506e-5
EXELIXIS  INC,EXELIXIS  INC,1801 HARBOR BAY PKWY,ALAMEDA,CA,94502,334290,37.72611,-122.242869,SO2,Sulfur Dioxide,CAP,TON,8.5414e-5
FACEBOOK INC,FACEBOOK INC,FREMONT CAMPUS,FREMONT,CA,94555,518210,37.547174,-122.068109,SO2,Sulfur Dioxide,CAP,TON,6.257e-6
FACEBOOK INC,FACEBOOK INC,6500 PASEO PADRE PKWY,FREMONT,CA,94555,325412,37.553339,-122.066968,SO2,Sulfur Dioxide,CAP,TON,5.26e-7
FOOD MAXX STORE #499,FOOD MAXX STORE #499,5671 E KINGS CANYON RD,FRESNO,CA,93727,445110,36.737071,-119.696332,SO2,Sulfur Dioxide,CAP,TON,5.03e-5
FRESNO BODY WORKS-WEST,FRESNO BODY WORKS-WEST,4245 N SELLAND,FRESNO,CA,93722,811121,36.7983,-119.85698,SO2,Sulfur Dioxide,CAP,TON,0.00445
"FRESNO CONVENTION & ENTERTAINMT CTR, SMG","FRESNO CONVENTION & ENTERTAINMT CTR, SMG",700 M ST,FRESNO,CA,93721,921190,36.733021,-119.782795,SO2,Sulfur Dioxide,CAP,TON,1.259e-5
FRESNO COUNTY,FRESNO COUNTY,30787 BEAR MOUNTAIN RD,SQUAW VALLEY,CA,93675,921190,36.739711,-119.253821,SO2,Sulfur Dioxide,CAP,TON,8.46e-7
"FRESNO OPERATION, LP","FRESNO OPERATION, LP",7442 N MILLBROOK AVE,FRESNO,CA,93720,623110,36.843638,-119.764587,SO2,Sulfur Dioxide,CAP,TON,4.972e-6
FRESNO UNIFIED SCHOOL DISTRICT,FRESNO UNIFIED SCHOOL DISTRICT,5445 N PALM AVE,FRESNO,CA,93704,611110,36.815964,-119.808487,SO2,Sulfur Dioxide,CAP,TON,3.387e-5
WESTLAKE HARDWARE  #166,GALLAGHER & MIERSCH INC.,1450 1ST STREET,LIVERMORE,CA,94550,444140,37.67896,-121.777782,SO2,Sulfur Dioxide,CAP,TON,5.949e-6
"GRADE 6 OIL, LLC - WESTERN POWER & STEAM","GRADE 6 OIL, LLC - WESTERN POWER & STEAM",3300 MANOR ST,BAKERSFIELD,CA,93308,211120,35.440903,-119.01298,SO2,Sulfur Dioxide,CAP,TON,0.5219741
HEALTHCARE CENTER OF FRESNO,HEALTHCARE CENTER OF FRESNO,1665 M ST,FRESNO,CA,93721,622110,36.742533,-119.794449,SO2,Sulfur Dioxide,CAP,TON,2.207e-4
HP INC,HP INC,1501 PAGE MILL ROAD,PALO ALTO,CA,94304,334220,37.410493,-122.146541,SO2,Sulfur Dioxide,CAP,TON,0.003937107
"IGEP PARK PLACE, LLC","IGEP PARK PLACE, LLC",1 SYBASE DRIVE,DUBLIN,CA,94568,541511,37.707066,-121.888956,SO2,Sulfur Dioxide,CAP,TON,8.80623e-4
JD DISTRIBUTING INC. DBA WINCH READY,JD DISTRIBUTING INC. DBA WINCH READY,4311 CATERPILLAR ROAD,REDDING,CA,96003,332812,40.625291,-122.386551,SO2,Sulfur Dioxide,CAP,TON,1e-4
JFC INTERNATIONAL INC,JFC INTERNATIONAL INC,48490 MILMONT DRIVE,FREMONT,CA,94538,531120,37.466255,-121.922399,SO2,Sulfur Dioxide,CAP,TON,5.7741e-5
"JUDICIAL COUNCIL OF CA, EAST COUNTY HALL JUSTICE","JUDICIAL COUNCIL OF CA, EAST COUNTY HALL JUSTICE",5151 GLEASON DRIVE,DUBLIN,CA,94568,922110,37.71582,-121.889188,SO2,Sulfur Dioxide,CAP,TON,3.18849e-4
JUDICIAL COUNCIL OF CALIFORNIA JCC 15-C1,JUDICIAL COUNCIL OF CALIFORNIA JCC 15-C1,2100 COLLEGE AVE,BAKERSFIELD,CA,93305,921190,35.384581,-118.968992,SO2,Sulfur Dioxide,CAP,TON,2.29e-5
KAISER PERMANENTE,KAISER PERMANENTE,1800 HARRISON STREET,OAKLAND,CA,94612,622210,37.805766,-122.265206,SO2,Sulfur Dioxide,CAP,TON,1.03255e-4
KAISER PERMANENTE,KAISER PERMANENTE,3100 DUBLIN BLVD,DUBLIN,CA,94568,622210,37.705422,-121.862106,SO2,Sulfur Dioxide,CAP,TON,3.2647e-5
KERN COUNTY SHERIFF DEPARTMENT,KERN COUNTY SHERIFF DEPARTMENT,1350 NORRIS RD,BAKERSFIELD,CA,93308,921190,35.420462,-119.047891,SO2,Sulfur Dioxide,CAP,TON,4.3006e-4
KINGS CANYON SURGERY CENTER,KINGS CANYON SURGERY CENTER,145 S NEWMARK AVE,PARLIER,CA,93648,622110,36.605937,-119.530201,SO2,Sulfur Dioxide,CAP,TON,3.8e-5
LEVEL 3 COMMUNICATIONS LLC,LEVEL 3 COMMUNICATIONS LLC,1970 BROADWAY,OAKLAND,CA,94612,517111,37.808675,-122.26807,SO2,Sulfur Dioxide,CAP,TON,2.0116e-5
LINEAGE CELL THERAPEUTICS,LINEAGE CELL THERAPEUTICS,1010 ATLANTIC AVE,ALAMEDA,CA,94501,541714,37.780274,-122.266186,SO2,Sulfur Dioxide,CAP,TON,2.12203e-4
MACYS SOUTH LAND,MACYS SOUTH LAND,800 SO LAND MALL,HAYWARD,CA,94545,221112,37.649811,-122.1005,SO2,Sulfur Dioxide,CAP,TON,4.161e-6
MALAGA COUNTY WATER DISTRICT,MALAGA COUNTY WATER DISTRICT,S MAPLE AVE BETWEEN E MALAGA AND E AMERICAN AVE,FRESNO,CA,93725,221310,36.668911,-119.744758,SO2,Sulfur Dioxide,CAP,TON,4.07e-6
MILLBROOK FRESNO LLC DBA COTTONWOOD CRT,MILLBROOK FRESNO LLC DBA COTTONWOOD CRT,7468 N MILLBROOK AVE,FRESNO,CA,93720,623110,36.843764,-119.764804,SO2,Sulfur Dioxide,CAP,TON,8.74e-6
MITEL US,MITEL US,38897 CHERRY STREET,NEWARK,CA,94560,517111,37.520411,-122.011205,SO2,Sulfur Dioxide,CAP,TON,6.18e-7
NANOSCALE COMBINATORIAL,NANOSCALE COMBINATORIAL,30831 HUNTWOOD AVE,HAYWARD,CA,94544,531311,37.61693,-122.054832,SO2,Sulfur Dioxide,CAP,TON,0.005573725
NEW CINGULAR WIRELESS PCS DBA AT&T MOBILITY,NEW CINGULAR WIRELESS PCS DBA AT&T MOBILITY,2980 VALLECITOS ROAD,LIVERMORE,CA,94550,517112,37.618864,-121.804903,SO2,Sulfur Dioxide,CAP,TON,4.62277e-4
"NEW CINGULAR WIRELESS PCS, LLC DBA AT&T","NEW CINGULAR WIRELESS PCS, LLC DBA AT&T",BRIGHTON CREST DEVELOPMENT,FRESNO,CA,93626,517112,36.97173,-119.644975,SO2,Sulfur Dioxide,CAP,TON,7.78e-6
"NEW CINGULAR WIRELESS PCS, LLC DBA AT&T","NEW CINGULAR WIRELESS PCS, LLC DBA AT&T",45787 PANOCHE RD,FIREBAUGH,CA,93622,517112,36.64216,-120.615502,SO2,Sulfur Dioxide,CAP,TON,7.24e-6
NOBLE CREDIT UNION,NOBLE CREDIT UNION,2580 W SHAW LN,FRESNO,CA,93711,522130,36.808727,-119.839655,SO2,Sulfur Dioxide,CAP,TON,4.232e-6
NORTH FRESNO COLLISION CENTER,NORTH FRESNO COLLISION CENTER,7368 N REMINGTON AVE,FRESNO,CA,93711,811121,36.843699,-119.805904,SO2,Sulfur Dioxide,CAP,TON,1.116e-4
