totalpop,agedep,drovealone,walked,fromhome,lfblack,geoid_tract
2024,55.3,80.2,0,8.4,0,42127961400
1025,66.7,64.5,13.2,0,40.4,42129800100
1397,24.8,53.7,8.9,3.7,73.9,42129800200
2430,65,87.9,4.5,3.5,62.7,42129800300
1448,65.7,95.2,0.9,1.8,64.7,42129800400
2621,75.3,86.6,0.1,4.8,NA,42129800500
2242,65.6,60.8,4.1,6.2,84.9,42129800600
2017,41.5,54.3,11.3,4.6,58.8,42129800700
1701,55.5,81.4,2.7,4.6,86.1,42129800800
2349,62.1,87.6,0.8,3.7,74.1,42129800900
4122,74.4,93,1.9,1.3,100,42129801001
2097,74.6,78.3,2.4,4.9,NA,42129801002
4939,86.8,94.1,0,2,NA,42129801100
5736,73.3,86.4,0,6,92.3,42129801200
4204,68.1,82.6,1.2,6.6,51.2,42129801300
1711,54.8,89.8,0.3,1.8,NA,42129801400
2545,68.7,65.9,1,13,92.9,42129801500
1355,102.2,68.8,4.8,9.3,17.8,42129801600
2243,53.4,84.1,4.1,7.5,NA,42129801701
4429,73.1,78.7,0.5,9.7,NA,42129801702
2639,107.1,76.2,1.9,3.1,50,42129801703
4258,70.8,80.1,1.4,7.6,46.2,42129801801
2006,49.6,72.4,5.8,12.1,100,42129801802
2793,84.5,80.2,0,3.7,100,42129801901
3656,67.9,84.1,0.1,8.3,100,42129801902
3108,86.7,78.4,3.8,6.8,50,42127960400
2303,57.1,75.6,5.7,14.3,65.9,42129802001
3966,71.5,75.9,4.7,8.1,0,42129802003
3083,73.7,75.8,1.9,7.9,NA,42129802004
5071,96.9,66,0.3,26.9,19.4,42129802101
6420,114.4,75.1,2.9,19,61.1,42129802102
4140,52.9,71.1,1.9,3.5,82.8,42003191600
3651,56.7,74.6,1.2,5.2,63.6,42003191700
5032,63,70.5,1,6.6,81.5,42003191800
2069,55.1,60.4,1.6,4.1,5.8,42003191900
3738,66.1,75.4,2.9,4.1,83.9,42003192000
2699,50.4,66.2,0,3.7,55.6,42003202200
3960,42.1,75.7,0,11.6,89.4,42003202300
3218,42.2,46.4,18.4,9,76.6,42003241300
1061,36.7,41.1,6.4,5.6,71.8,42003250900
2157,58.8,56.4,3.4,3.8,70.8,42003260200
1763,37.5,63.9,1,10.9,78.8,42003260700
2668,75.6,48,0.8,3.2,48.7,42003261300
2337,50.3,54.6,1,10.4,63.4,42003261400
1861,74.9,65.9,1.8,3.6,52.4,42003261500
2505,71.9,61.3,3.8,1.9,58.8,42003262000
2667,68.4,69.3,0.8,11.8,46.8,42003270100
2071,57.5,33.5,2.4,5.5,79.5,42003270300
2408,32.9,68.3,2.2,13.6,66.5,42003270800
4252,52.9,59.6,1.7,0,71.5,42003271600
2406,57.5,68,2.1,2.9,59.9,42003281400
1412,71.6,71.7,3.3,2.7,96.4,42003281500
2073,55.5,68.8,0.8,0,68.8,42003290100
4478,54.4,62.5,0.4,5.7,86.1,42003290200
4173,51.3,78.1,0.3,4,65.7,42003290400
3771,64.5,53,6.8,0.6,72.5,42003300100
3145,75.1,73.1,0.8,2.9,69.7,42003310200
1814,54.4,67,0,2.6,85,42003320400
2317,44.5,85.4,1,3.7,52.9,42003320600
1710,48.6,64.2,0.9,8.9,69.2,42003320700
4664,74.9,80.3,1.4,10.4,90.2,42003401100
2826,60.1,76.2,7.2,3.1,66.5,42003401200
2791,61.7,78.8,2.8,6.9,51.7,42003401300
3155,52.9,82.3,0.9,5.1,81.8,42003402000
4397,82.5,73.4,5.8,2.4,61.5,42003403500
1450,56.3,78.6,1.4,4.9,75,42003404000
1149,56.3,81.9,0.5,1.5,NA,42003405000
2302,69.8,88.2,0.6,2.8,NA,42003406000
5667,71.5,79.7,1.1,11.2,50,42003407001
6275,73.8,74.8,0,17.7,42.3,42003407002
5576,100.7,82.4,0,10.9,88.2,42003408001
5834,67.2,87.6,0,8,61.8,42003408002
8621,52.6,79.6,1.8,7.7,NA,42003409001
4763,66.2,80.3,1,7.8,53.6,42003409002
1267,97.4,85.2,0,9.1,100,42003410000
5623,72.7,86.7,0.9,5.7,100,42037051500
6181,92.2,62.5,8.9,4.5,33.3,42039110100
3783,68.4,83.8,0.4,6.1,34.8,42039110201
4589,45.1,83.8,5.3,4.4,0,42039110202
4360,76.6,72.2,1.7,6.1,22.9,42039110300
2731,81.2,76.4,7.2,4.6,NA,42039110400
2223,72.5,83.9,5.5,3.4,NA,42039110501
3172,70.9,86.6,2.5,4.8,100,42039110502
2834,54,90.6,1.5,1.1,NA,42039110600
4052,65.9,80.6,1.9,4.6,0,42039110700
4652,73.7,76.3,3.2,7.4,69,42039110800
3046,81.5,81.1,2.9,3.2,44.4,42039110900
2669,83.6,80.5,5.3,3.4,60.6,42039111000
2992,64.2,66.5,17.1,3.2,35.6,42039111100
2208,71.2,69.7,17.3,2.3,60,42039111200
5412,72.8,82.9,2.3,6.7,28.6,42039111300
4638,79.4,88.7,0,2.8,100,42039111400
5226,59.1,72.1,15,4.6,55.1,42039111500
3326,61.1,55.8,17.4,3.7,19.3,42039111600
4529,47.8,63.7,20.9,11.7,62.4,42039111700
5398,86.5,93.2,1.1,1.7,NA,42039111800
3341,77.3,70.2,2.9,8.9,NA,42039111900
2425,73.5,82.9,0.8,9.2,NA,42039112001
1287,92.4,81.6,1.1,4.2,NA,42039112002
5530,48.2,86.5,3.4,2.8,67.8,42041010100
5126,51.9,87.8,0.5,4.3,100,42041010201
4266,73.1,72.5,1.9,13.6,46.6,42041010203
5313,61,78.1,0.7,13.4,100,42041010204
4292,39.3,87.6,1.5,4.4,73.4,42041010300
3650,72.3,72.8,2.9,14,100,42041010400
4276,81.5,72.1,4.5,13.2,77.2,42041010500
4635,48.2,78,4.6,4.3,76,42041010600
3641,60.3,78.8,0.1,4.9,100,42041010700
3664,35.9,70.5,4.2,12.2,100,42041010800
4795,75.6,90.8,1.5,1.8,NA,42041010900
2337,79.9,81.5,1,7.8,81,42041011002
4050,43.5,80.1,1.4,9.1,100,42041011101
4469,63.8,80.8,0.6,10.1,44.6,42041011102
1611,58.9,79,1.8,2.3,100,42041011200
4752,75.1,84.8,0,9.7,96.2,42041011301
5785,76.6,85.5,0,7.7,80,42041011303
6258,87.5,85.5,1.2,7.2,78.4,42041011304
6401,75.6,88.8,1.1,6.7,95.2,42041011305
3328,71.5,78.9,0,14.9,NA,42041011306
3165,105.8,87.8,0,6,0,42073010201
5051,69.8,73.4,0.9,15,47.4,42073010202
2196,39.7,67.5,15.6,8.1,31.7,42073010300
3253,77.9,77.1,1.9,6.4,69.7,42073010400
2889,88.6,79.6,3.1,2,NA,42073010500
2139,89.5,82.8,0,3.4,100,42073010600
2759,71.5,74.3,0,12.5,47.2,42073010700
6048,79,88.2,0,4.8,67,42073010800
3104,70.5,82.1,2.8,5.8,33.3,42073010900
5155,77.5,87.5,0,6.2,0,42073011000
4042,76.4,82.7,2,7.3,100,42073011100
2340,61.7,93.6,0.1,1.9,NA,42073011200
4284,78.9,77.1,5.2,9.9,100,42073011300
2025,66.8,85.6,2.9,2,21.4,42073011400
4089,68.6,80.7,2,8.9,57.9,42073011500
3891,60.3,81.7,0.4,4,NA,42073011600
1899,54.4,80.4,0.8,15,NA,42073011700
2388,71.7,76.3,10,1.9,71.3,42073011800
4270,62.2,65.7,11.5,1.3,89.7,42075000100
5009,70.7,78.6,5.5,0.8,48.5,42075000200
4315,62.7,81.5,4.9,0,80.4,42075000300
4697,67.9,70.2,7.4,0.3,90.5,42075000401
3909,64.2,79.8,3,1.3,69.5,42075000402
3579,60.5,73.9,3.8,3.8,86.8,42075000500
3145,61.2,84.3,1.1,2.2,100,42075002000
5253,66.8,84.9,0.9,3.1,NA,42075002100
6722,62.6,79,2.4,7,40.7,42075002200
2944,43.8,85.4,5.6,4.4,76.9,42075002300
2498,67.8,76.7,3.9,9.2,NA,42075002400
5001,34.7,72.9,14.1,4.4,65.9,42075002500
1997,62.9,88.8,0.7,3,87.5,42075002600
6156,73.6,79.5,0.4,5.8,0,42075002701
5889,78.6,75.8,3.2,4.6,0,42075002702
4561,100.6,80.5,1.3,2.2,55.8,42075002801
4359,102.2,81.9,0.7,7.3,0,42075002802
3217,80.1,79.1,5.9,8.1,0,42075002900
5935,83,84.7,0.3,7.2,0,42075003000
4276,85.3,74.1,4.5,13.3,NA,42075003100
5044,82.4,69.6,0.7,16.6,60.5,42075003200
2393,76.6,80.6,4.1,2.4,58.6,42075003300
2475,80.5,82.2,5.9,5.3,0,42075003400
4925,79.2,84.3,1.2,8.3,52.5,42075003500
3945,60.9,83.4,4.8,2.4,65.7,42075003600
3000,79.7,80.7,1.4,14.6,78.4,42075003700
3473,75.2,85.8,0.3,3.1,0,42075003801
4862,56.8,83.2,0,7.8,57.1,42099030400
5387,64.2,79.6,0.5,10.4,100,42099030501
6015,62.3,79.7,2.1,5.8,10.9,42099030502
4693,91.5,69.5,3.1,7,0,42099030601
3190,81.1,58.8,5.4,13.5,NA,42099030602
1879,23.4,32.7,7.8,14.1,85.7,42101000101
2988,16.2,38.8,18,21.3,83.7,42101000102
3175,23,13.6,37.4,19.2,68.2,42101000200
3586,49.9,22.4,46,12,45.7,42101000300
2577,31.4,25.4,29.8,23.7,75.9,42101000401
775,8.4,20.6,10,31.9,0,42101000403
3383,50.2,22,49.5,7.2,65.5,42101000404
2826,6.1,19.3,31.1,14.8,21,42101000500
1312,18,17.9,48.1,11.1,36.9,42101000600
1665,15.2,16.7,38.7,16.9,26.1,42101000701
2114,18,5.4,54.9,12.2,72,42101000702
1631,23.7,24.2,44.3,7.9,100,42101000801
2921,32.2,7.7,50.1,19.7,76.7,42101000803
2642,36.7,13.9,33.2,27.5,0,42101000805
2149,27.9,18.4,50.9,11.2,100,42101000806
1976,10.8,13.6,47,7.6,63.7,42101000901
2764,33.6,27.1,30,9.1,38.4,42101000902
2816,84.5,40.4,34.2,6.6,100,42101001001
3158,56.4,34.4,21.5,12.1,51.2,42101001002
4072,29.4,23.5,35,16.8,69.1,42101001101
2532,24,25.3,33.1,13.3,97.7,42101001102
4085,37.3,18.2,44.6,6.5,70.5,42101001201
1827,25.7,21.1,31.6,22.6,89.2,42101001203
3156,42.3,16.3,34.1,17.6,28.2,42101001204
1672,40.5,35.8,23.8,6.9,64.8,42101001301
5213,48.9,26.7,35.4,6.1,80.6,42101001302
4100,37.4,32.9,31.1,8.2,55.9,42101001400
3260,30.1,24.3,30,12.3,72.1,42101001500
2481,28.9,37.1,15.2,18.8,56.9,42101001600
3039,45.8,34.9,17.1,16.3,61.1,42101001700
3081,36.9,33.5,29.5,12.4,61,42101001800
3995,21.7,31.4,31.5,9.8,63.2,42101001900
5190,60.8,79.8,0.9,10,0,42099030302
1882,43.6,29.7,20.4,9.1,63.2,42101002000
2321,23.7,35,21.1,13.7,66,42101002100
2669,28.8,24.7,17.8,9.2,78,42101002200
2977,40.7,23.4,12.5,7.9,23.3,42101002300
4892,32.6,24.7,19.2,10.8,83.8,42101002400
4199,66.8,41.9,9.4,17,44.4,42101002500
2277,73.9,76.4,0,10.2,NA,42129802103
2957,67.7,86.1,0.9,4,NA,42129802200
6145,93.8,89.3,0.5,3.6,100,42129802301
2807,62.5,82.9,0.7,9,100,42129802303
6465,58.2,83,0.1,8.5,96.9,42129802304
4107,74.5,84.3,1,9.9,100,42129802400
2021,72.7,88.8,0,4.3,77.8,42129802500
3646,55.6,88.4,0.5,0.6,51.3,42129802600
2033,68.6,88.2,0.4,2.1,58.3,42129802700
2080,51.1,77.2,0.5,0.4,70.7,42129802800
5404,51.4,81.5,0.8,11.3,NA,42129802900
4612,55.3,87.3,2.6,2.4,77.8,42129803000
3897,51.5,84,0.6,6.4,NA,42129803100
2470,71.4,80.1,0.6,6,NA,42129803200
5708,82,78,0,8.6,100,42129803301
3620,74.8,85.9,1.9,4.2,57.6,42129803302
3391,76,86.8,0,6.5,66.7,42129803400
5257,81.5,74,0,18.3,94.1,42129803501
3976,53,88.6,0,5.3,NA,42129803502
1844,60.9,81.4,2.8,6.8,NA,42129803600
4150,81.9,90.4,0.5,3.3,NA,42129803700
5816,58.6,91.2,0.2,3.9,91.4,42129803800
2970,87.5,86.5,3.1,1.7,21.3,42129803901
3527,45.7,78.2,13.4,5.4,25,42129803902
1349,67.6,72.2,0.8,2.8,48.7,42129804000
2736,66,88.5,4.5,0.2,95.7,42129804100
3657,57.5,86.4,1.9,3.2,43.2,42129804200
2145,63,87.1,1.9,2.2,84.4,42129804300
2248,55,79.2,3.6,1.9,57.6,42129804400
5119,62.7,76.2,4.1,14.2,29,42129804501
2485,61.7,80.7,6.4,1.6,90.1,42129804503
2635,65.4,82.4,0,3.2,NA,42129804504
2870,55.2,83.3,4.4,1.6,100,42129804600
2995,91.9,82.3,0.1,5.4,0,42129804701
1986,68.2,87,0,3.4,0,42129804703
1182,69.8,60.9,0,13.1,NA,42129804704
1258,102.9,100,0,0,0,42129804705
1364,83.8,86.7,0.1,3.1,0,42129804706
2158,74,69.1,3.2,22.9,80,42129804801
3189,85.4,65,0,8.7,0,42129804803
3116,55.6,82,0.2,7.5,NA,42129804804
2371,65,90.6,1,2.7,100,42129804901
2528,64.6,87.4,0.9,4.7,50,42129804902
